elbo_loss_epoch,train_loss,train_elbo_loss,epoch,step,elbo_loss_step
0.32784175872802734,0.32696327567100525,0.32696327567100525,0,39,
,,,1,49,0.2536822259426117
0.2166760265827179,0.21513374149799347,0.21513374149799347,1,79,
,,,2,99,0.24502719938755035
0.2166910171508789,0.2205892652273178,0.2205892652273178,2,119,
,,,3,149,0.18395885825157166
0.19371485710144043,0.1958097666501999,0.1958097666501999,3,159,
,,,4,199,0.2409537434577942
0.1781243085861206,0.1795968860387802,0.1795968860387802,4,199,
0.17266424000263214,0.17352163791656494,0.17352163791656494,5,239,
,,,6,249,0.15542031824588776
0.16907159984111786,0.1724432110786438,0.1724432110786438,6,279,
,,,7,299,0.15782105922698975
0.16031236946582794,0.15856149792671204,0.15856149792671204,7,319,
,,,8,349,0.1575237363576889
0.1610908806324005,0.16110429167747498,0.16110429167747498,8,359,
,,,9,399,0.1992338001728058
0.1584048718214035,0.1593618094921112,0.1593618094921112,9,399,
0.15929050743579865,0.15890620648860931,0.15890620648860931,10,439,
,,,11,449,0.13776391744613647
0.1547865867614746,0.15313583612442017,0.15313583612442017,11,479,
,,,12,499,0.15468518435955048
0.15065471827983856,0.15011422336101532,0.15011422336101532,12,519,
,,,13,549,0.15955309569835663
0.149421826004982,0.14860624074935913,0.14860624074935913,13,559,
,,,14,599,0.09344250708818436
0.15105792880058289,0.14970755577087402,0.14970755577087402,14,599,
0.15049779415130615,0.14971265196800232,0.14971265196800232,15,639,
,,,16,649,0.13146953284740448
0.14984828233718872,0.15098625421524048,0.15098625421524048,16,679,
,,,17,699,0.16368870437145233
0.15031307935714722,0.1498611718416214,0.1498611718416214,17,719,
,,,18,749,0.17484284937381744
0.14651836454868317,0.1460121124982834,0.1460121124982834,18,759,
,,,19,799,0.2216394543647766
0.1456431746482849,0.1474243402481079,0.1474243402481079,19,799,
0.1436535120010376,0.14209683239459991,0.14209683239459991,20,839,
,,,21,849,0.11765206605195999
0.1473909169435501,0.14735426008701324,0.14735426008701324,21,879,
,,,22,899,0.14178159832954407
0.14561580121517181,0.14767329394817352,0.14767329394817352,22,919,
,,,23,949,0.13147129118442535
0.145602285861969,0.14403383433818817,0.14403383433818817,23,959,
,,,24,999,0.22834044694900513
0.14163552224636078,0.14366768300533295,0.14366768300533295,24,999,
0.14704811573028564,0.14434044063091278,0.14434044063091278,25,1039,
,,,26,1049,0.14204126596450806
0.14131700992584229,0.14233613014221191,0.14233613014221191,26,1079,
,,,27,1099,0.1461956799030304
0.14599940180778503,0.1448715627193451,0.1448715627193451,27,1119,
,,,28,1149,0.17526765167713165
0.14324890077114105,0.1439724713563919,0.1439724713563919,28,1159,
,,,29,1199,0.06789018958806992
0.13865405321121216,0.13699552416801453,0.13699552416801453,29,1199,
0.14116205275058746,0.1388670653104782,0.1388670653104782,30,1239,
,,,31,1249,0.1517914980649948
0.13924278318881989,0.13989309966564178,0.13989309966564178,31,1279,
,,,32,1299,0.18028321862220764
0.14168207347393036,0.14082539081573486,0.14082539081573486,32,1319,
,,,33,1349,0.12387093901634216
0.14556476473808289,0.14752958714962006,0.14752958714962006,33,1359,
,,,34,1399,0.1288396567106247
0.1424792855978012,0.1421596109867096,0.1421596109867096,34,1399,
0.14334142208099365,0.1423380821943283,0.1423380821943283,35,1439,
,,,36,1449,0.1486002653837204
0.14429402351379395,0.14387062191963196,0.14387062191963196,36,1479,
,,,37,1499,0.15744248032569885
0.14596183598041534,0.14495204389095306,0.14495204389095306,37,1519,
,,,38,1549,0.13212797045707703
0.14535048604011536,0.14608097076416016,0.14608097076416016,38,1559,
,,,39,1599,0.22141842544078827
0.14234843850135803,0.1442016363143921,0.1442016363143921,39,1599,
0.14348042011260986,0.1458919495344162,0.1458919495344162,40,1639,
,,,41,1649,0.1499982476234436
0.13765764236450195,0.13559667766094208,0.13559667766094208,41,1679,
,,,42,1699,0.13108199834823608
0.13598737120628357,0.13445846736431122,0.13445846736431122,42,1719,
,,,43,1749,0.12872232496738434
0.14210405945777893,0.13988682627677917,0.13988682627677917,43,1759,
,,,44,1799,0.07788728177547455
0.13961313664913177,0.1381664276123047,0.1381664276123047,44,1799,
0.1375400424003601,0.13490913808345795,0.13490913808345795,45,1839,
,,,46,1849,0.14838139712810516
0.13802564144134521,0.13695357739925385,0.13695357739925385,46,1879,
,,,47,1899,0.1456982046365738
0.1365756094455719,0.1349019557237625,0.1349019557237625,47,1919,
,,,48,1949,0.13477802276611328
0.1403145045042038,0.1392589658498764,0.1392589658498764,48,1959,
,,,49,1999,0.09002532809972763
0.14005599915981293,0.13888341188430786,0.13888341188430786,49,1999,
0.13593335449695587,0.13564002513885498,0.13564002513885498,50,2039,
,,,51,2049,0.14490444958209991
0.13794241845607758,0.1390453279018402,0.1390453279018402,51,2079,
,,,52,2099,0.1255589723587036
0.13389822840690613,0.13741512596607208,0.13741512596607208,52,2119,
,,,53,2149,0.14570799469947815
0.13912399113178253,0.1378995180130005,0.1378995180130005,53,2159,
,,,54,2199,0.1644049733877182
0.14001040160655975,0.1405821442604065,0.1405821442604065,54,2199,
0.13910764455795288,0.13812284171581268,0.13812284171581268,55,2239,
,,,56,2249,0.1342194825410843
0.13765893876552582,0.13617919385433197,0.13617919385433197,56,2279,
,,,57,2299,0.10567399859428406
0.137067511677742,0.1383749097585678,0.1383749097585678,57,2319,
,,,58,2349,0.12295998632907867
0.13628743588924408,0.13537105917930603,0.13537105917930603,58,2359,
,,,59,2399,0.11074703186750412
0.13976897299289703,0.13908876478672028,0.13908876478672028,59,2399,
