elbo_loss_step,epoch,step,elbo_loss_epoch,train_loss,train_elbo_loss
0.46450814604759216,0,49,,,
,0,78,0.5208361148834229,0.5195454955101013,0.5195454955101013
0.3766438364982605,1,99,,,
0.36944326758384705,1,149,,,
,1,157,0.3602868318557739,0.3591937720775604,0.3591937720775604
0.3131687641143799,2,199,,,
,2,236,0.3151366412639618,0.3155970871448517,0.3155970871448517
0.28775477409362793,3,249,,,
0.2846735417842865,3,299,,,
,3,315,0.29234758019447327,0.29196926951408386,0.29196926951408386
0.318205863237381,4,349,,,
,4,394,0.2741645276546478,0.27461493015289307,0.27461493015289307
0.2898361384868622,5,399,,,
0.27052485942840576,5,449,,,
,5,473,0.2751210331916809,0.27543577551841736,0.27543577551841736
0.2368198186159134,6,499,,,
0.2600327432155609,6,549,,,
,6,552,0.26528531312942505,0.2647143006324768,0.2647143006324768
0.2422500103712082,7,599,,,
,7,631,0.26565343141555786,0.2654056251049042,0.2654056251049042
0.2838212251663208,8,649,,,
0.2790619432926178,8,699,,,
,8,710,0.25913742184638977,0.2597511112689972,0.2597511112689972
0.2669700086116791,9,749,,,
,9,789,0.26142919063568115,0.26193907856941223,0.26193907856941223
0.297581285238266,10,799,,,
0.26047325134277344,10,849,,,
,10,868,0.25747016072273254,0.2562151253223419,0.2562151253223419
0.2713702917098999,11,899,,,
,11,947,0.2567109167575836,0.2571801245212555,0.2571801245212555
0.2432253509759903,12,949,,,
0.24196673929691315,12,999,,,
,12,1026,0.2494894117116928,0.24895823001861572,0.24895823001861572
0.19078505039215088,13,1049,,,
0.24212361872196198,13,1099,,,
,13,1105,0.24757175147533417,0.2484072744846344,0.2484072744846344
0.27251487970352173,14,1149,,,
,14,1184,0.24695664644241333,0.24659785628318787,0.24659785628318787
0.24226254224777222,15,1199,,,
0.24943257868289948,15,1249,,,
,15,1263,0.24307209253311157,0.24313610792160034,0.24313610792160034
0.23908597230911255,16,1299,,,
,16,1342,0.23918741941452026,0.2392822802066803,0.2392822802066803
0.2528860569000244,17,1349,,,
0.24657486379146576,17,1399,,,
,17,1421,0.23948459327220917,0.23807096481323242,0.23807096481323242
0.241199791431427,18,1449,,,
0.2528761029243469,18,1499,,,
,18,1500,0.24151431024074554,0.24139882624149323,0.24139882624149323
0.17379288375377655,19,1549,,,
,19,1579,0.23382622003555298,0.23334038257598877,0.23334038257598877
0.2651369571685791,20,1599,,,
0.25089871883392334,20,1649,,,
,20,1658,0.22474338114261627,0.2236853539943695,0.2236853539943695
0.23638518154621124,21,1699,,,
,21,1737,0.2288832813501358,0.2308845818042755,0.2308845818042755
0.2092563807964325,22,1749,,,
0.25559282302856445,22,1799,,,
,22,1816,0.2303769588470459,0.22996540367603302,0.22996540367603302
0.21165241301059723,23,1849,,,
,23,1895,0.22925470769405365,0.22989746928215027,0.22989746928215027
0.21957048773765564,24,1899,,,
0.24882932007312775,24,1949,,,
,24,1974,0.22870676219463348,0.22782477736473083,0.22782477736473083
0.24831616878509521,25,1999,,,
0.2545977830886841,25,2049,,,
,25,2053,0.22736145555973053,0.22759971022605896,0.22759971022605896
0.2243538647890091,26,2099,,,
,26,2132,0.22744467854499817,0.2281302511692047,0.2281302511692047
0.24975918233394623,27,2149,,,
0.2144700139760971,27,2199,,,
,27,2211,0.22708891332149506,0.2271222323179245,0.2271222323179245
0.26017963886260986,28,2249,,,
,28,2290,0.22847126424312592,0.22837361693382263,0.22837361693382263
0.1889105886220932,29,2299,,,
0.22609765827655792,29,2349,,,
,29,2369,0.22409115731716156,0.22332419455051422,0.22332419455051422
0.22746789455413818,30,2399,,,
,30,2448,0.22636808454990387,0.22713683545589447,0.22713683545589447
0.22171615064144135,31,2449,,,
0.2026968151330948,31,2499,,,
,31,2527,0.22584320604801178,0.22502286732196808,0.22502286732196808
0.2379549741744995,32,2549,,,
0.23779186606407166,32,2599,,,
,32,2606,0.2252979725599289,0.22523283958435059,0.22523283958435059
0.2601149082183838,33,2649,,,
,33,2685,0.2230798602104187,0.2231527417898178,0.2231527417898178
0.23331855237483978,34,2699,,,
0.2095007300376892,34,2749,,,
,34,2764,0.22385060787200928,0.22317297756671906,0.22317297756671906
0.23774905502796173,35,2799,,,
,35,2843,0.2221362590789795,0.22174200415611267,0.22174200415611267
0.2365892380475998,36,2849,,,
0.1779954433441162,36,2899,,,
,36,2922,0.22008799016475677,0.21999864280223846,0.21999864280223846
0.1947859227657318,37,2949,,,
0.20145636796951294,37,2999,,,
,37,3001,0.22072948515415192,0.2207544595003128,0.2207544595003128
0.25829875469207764,38,3049,,,
,38,3080,0.21847036480903625,0.21849332749843597,0.21849332749843597
0.19216372072696686,39,3099,,,
0.26109758019447327,39,3149,,,
,39,3159,0.22187763452529907,0.22198353707790375,0.22198353707790375
0.2793872058391571,40,3199,,,
,40,3238,0.22129572927951813,0.22141724824905396,0.22141724824905396
0.22851136326789856,41,3249,,,
0.2359626144170761,41,3299,,,
,41,3317,0.22174738347530365,0.2217010110616684,0.2217010110616684
0.22326737642288208,42,3349,,,
,42,3396,0.21386542916297913,0.21409769356250763,0.21409769356250763
0.21461163461208344,43,3399,,,
0.24726420640945435,43,3449,,,
,43,3475,0.21615515649318695,0.21568192541599274,0.21568192541599274
0.28773581981658936,44,3499,,,
0.19513891637325287,44,3549,,,
,44,3554,0.21583083271980286,0.21511827409267426,0.21511827409267426
0.19984911382198334,45,3599,,,
,45,3633,0.22647912800312042,0.22762393951416016,0.22762393951416016
0.2371809333562851,46,3649,,,
0.1988442838191986,46,3699,,,
,46,3712,0.22080829739570618,0.22186484932899475,0.22186484932899475
0.20130401849746704,47,3749,,,
,47,3791,0.2168266624212265,0.21681851148605347,0.21681851148605347
0.26360949873924255,48,3799,,,
0.22135956585407257,48,3849,,,
,48,3870,0.216727614402771,0.21660290658473969,0.21660290658473969
0.1782105565071106,49,3899,,,
