elbo_loss_step,epoch,step,elbo_loss_epoch,train_loss,train_elbo_loss
0.1747901886701584,0,49,,,
,0,78,0.22750961780548096,0.2270970642566681,0.2270970642566681
0.17367443442344666,1,99,,,
0.1822294294834137,1,149,,,
,1,157,0.1692458689212799,0.16855667531490326,0.16855667531490326
0.1635250300168991,2,199,,,
,2,236,0.15848928689956665,0.15801721811294556,0.15801721811294556
0.15824903547763824,3,249,,,
0.16417814791202545,3,299,,,
,3,315,0.1537238210439682,0.1530153453350067,0.1530153453350067
0.15705105662345886,4,349,,,
,4,394,0.14860399067401886,0.14835351705551147,0.14835351705551147
0.12435176223516464,5,399,,,
0.13386686146259308,5,449,,,
,5,473,0.14506758749485016,0.14469777047634125,0.14469777047634125
0.13444161415100098,6,499,,,
0.13036303222179413,6,549,,,
,6,552,0.1439736932516098,0.1431047022342682,0.1431047022342682
0.14433206617832184,7,599,,,
,7,631,0.1405303031206131,0.1406128853559494,0.1406128853559494
0.1885872781276703,8,649,,,
0.14321713149547577,8,699,,,
,8,710,0.14497800171375275,0.14450189471244812,0.14450189471244812
0.154129296541214,9,749,,,
,9,789,0.14223314821720123,0.14156222343444824,0.14156222343444824
0.121119424700737,10,799,,,
0.133218452334404,10,849,,,
,10,868,0.14280325174331665,0.1426728069782257,0.1426728069782257
0.15081222355365753,11,899,,,
,11,947,0.14046870172023773,0.14073631167411804,0.14073631167411804
0.12709784507751465,12,949,,,
0.1509702056646347,12,999,,,
,12,1026,0.14231126010417938,0.14234933257102966,0.14234933257102966
0.11119311302900314,13,1049,,,
0.10963767766952515,13,1099,,,
,13,1105,0.13656900823116302,0.13625799119472504,0.13625799119472504
0.15040676295757294,14,1149,,,
,14,1184,0.13849571347236633,0.13913653790950775,0.13913653790950775
0.143988236784935,15,1199,,,
0.1172829270362854,15,1249,,,
,15,1263,0.13801182806491852,0.13796624541282654,0.13796624541282654
0.12847448885440826,16,1299,,,
,16,1342,0.13689520955085754,0.1379486620426178,0.1379486620426178
0.12043105065822601,17,1349,,,
0.14298716187477112,17,1399,,,
,17,1421,0.14171728491783142,0.14189961552619934,0.14189961552619934
0.14395134150981903,18,1449,,,
0.1181112676858902,18,1499,,,
,18,1500,0.13591215014457703,0.1374918520450592,0.1374918520450592
0.15373942255973816,19,1549,,,
,19,1579,0.13931706547737122,0.13891050219535828,0.13891050219535828
0.1676882803440094,20,1599,,,
0.1167856752872467,20,1649,,,
,20,1658,0.13939252495765686,0.14073652029037476,0.14073652029037476
0.12596964836120605,21,1699,,,
,21,1737,0.13921520113945007,0.1382628083229065,0.1382628083229065
0.11721213907003403,22,1749,,,
0.12260297685861588,22,1799,,,
,22,1816,0.13873045146465302,0.13879838585853577,0.13879838585853577
0.16828350722789764,23,1849,,,
,23,1895,0.1349460631608963,0.13558140397071838,0.13558140397071838
0.1122940182685852,24,1899,,,
0.14079460501670837,24,1949,,,
,24,1974,0.13883472979068756,0.13791821897029877,0.13791821897029877
0.13302406668663025,25,1999,,,
0.14071160554885864,25,2049,,,
,25,2053,0.13679619133472443,0.1359480768442154,0.1359480768442154
0.1244368851184845,26,2099,,,
,26,2132,0.1363777220249176,0.13704298436641693,0.13704298436641693
0.11470597982406616,27,2149,,,
0.14033035933971405,27,2199,,,
,27,2211,0.13486257195472717,0.13387125730514526,0.13387125730514526
0.17999325692653656,28,2249,,,
,28,2290,0.1384105086326599,0.13816668093204498,0.13816668093204498
0.11285729706287384,29,2299,,,
0.11847303807735443,29,2349,,,
,29,2369,0.1364271491765976,0.13583926856517792,0.13583926856517792
0.14297740161418915,30,2399,,,
,30,2448,0.13853849470615387,0.13796550035476685,0.13796550035476685
0.1355077475309372,31,2449,,,
0.14676712453365326,31,2499,,,
,31,2527,0.1365329772233963,0.13626547157764435,0.13626547157764435
0.14822131395339966,32,2549,,,
0.1546529233455658,32,2599,,,
,32,2606,0.13359922170639038,0.13315284252166748,0.13315284252166748
0.14545267820358276,33,2649,,,
,33,2685,0.13618458807468414,0.13681896030902863,0.13681896030902863
0.13376876711845398,34,2699,,,
0.12462787330150604,34,2749,,,
,34,2764,0.13748686015605927,0.13807249069213867,0.13807249069213867
0.12197336554527283,35,2799,,,
,35,2843,0.1393509805202484,0.1388053596019745,0.1388053596019745
0.16115184128284454,36,2849,,,
0.15693144500255585,36,2899,,,
,36,2922,0.1427067071199417,0.1441044807434082,0.1441044807434082
0.13788992166519165,37,2949,,,
0.1610155552625656,37,2999,,,
,37,3001,0.1352803111076355,0.13520435988903046,0.13520435988903046
0.1666247844696045,38,3049,,,
,38,3080,0.1353112757205963,0.1351718157529831,0.1351718157529831
0.1446480005979538,39,3099,,,
0.1322433054447174,39,3149,,,
,39,3159,0.13765199482440948,0.1374123990535736,0.1374123990535736
0.15105275809764862,40,3199,,,
,40,3238,0.13605187833309174,0.1353042870759964,0.1353042870759964
0.15601228177547455,41,3249,,,
0.11623699218034744,41,3299,,,
,41,3317,0.141344353556633,0.14057815074920654,0.14057815074920654
0.1413741111755371,42,3349,,,
,42,3396,0.1380784809589386,0.13758999109268188,0.13758999109268188
0.1058093011379242,43,3399,,,
0.1139458417892456,43,3449,,,
,43,3475,0.13661694526672363,0.13685433566570282,0.13685433566570282
0.10599659383296967,44,3499,,,
0.12765061855316162,44,3549,,,
,44,3554,0.13621416687965393,0.13621121644973755,0.13621121644973755
0.17433851957321167,45,3599,,,
,45,3633,0.1404070258140564,0.14036647975444794,0.14036647975444794
0.170381098985672,46,3649,,,
0.13059382140636444,46,3699,,,
,46,3712,0.13627341389656067,0.13773763179779053,0.13773763179779053
0.12982197105884552,47,3749,,,
,47,3791,0.1332632154226303,0.13353054225444794,0.13353054225444794
0.10962976515293121,48,3799,,,
0.14952541887760162,48,3849,,,
,48,3870,0.13597643375396729,0.13626287877559662,0.13626287877559662
0.12915447354316711,49,3899,,,
0.13476042449474335,49,3949,,,
,49,3949,0.13653405010700226,0.13651441037654877,0.13651441037654877
0.11144216358661652,50,3999,,,
,50,4028,0.13300611078739166,0.13328087329864502,0.13328087329864502
0.1452997922897339,51,4049,,,
0.1373191922903061,51,4099,,,
,51,4107,0.13707725703716278,0.13653093576431274,0.13653093576431274
0.16023078560829163,52,4149,,,
,52,4186,0.13479378819465637,0.13477008044719696,0.13477008044719696
0.16605642437934875,53,4199,,,
0.12108411639928818,53,4249,,,
,53,4265,0.1345675140619278,0.135405495762825,0.135405495762825
0.1040458083152771,54,4299,,,
,54,4344,0.1367012858390808,0.13723693788051605,0.13723693788051605
0.13253648579120636,55,4349,,,
0.13022786378860474,55,4399,,,
,55,4423,0.1370348483324051,0.13726069033145905,0.13726069033145905
0.1637199968099594,56,4449,,,
0.14854450523853302,56,4499,,,
,56,4502,0.13646870851516724,0.13603922724723816,0.13603922724723816
0.09883961826562881,57,4549,,,
,57,4581,0.13771574199199677,0.13671746850013733,0.13671746850013733
0.12487632781267166,58,4599,,,
0.14584480226039886,58,4649,,,
,58,4660,0.13355499505996704,0.13277043402194977,0.13277043402194977
0.1410783976316452,59,4699,,,
,59,4739,0.13588577508926392,0.1366470754146576,0.1366470754146576
0.12256967276334763,60,4749,,,
0.12079916894435883,60,4799,,,
,60,4818,0.1334480494260788,0.13352805376052856,0.13352805376052856
0.1355798840522766,61,4849,,,
,61,4897,0.1361018419265747,0.1372472196817398,0.1372472196817398
0.13800401985645294,62,4899,,,
0.17140071094036102,62,4949,,,
,62,4976,0.13916373252868652,0.13956238329410553,0.13956238329410553
0.14565570652484894,63,4999,,,
0.12731300294399261,63,5049,,,
,63,5055,0.13390013575553894,0.13302966952323914,0.13302966952323914
0.1408122479915619,64,5099,,,
