elbo_loss_step,epoch,step,elbo_loss_epoch,train_loss,train_elbo_loss
0.33158743381500244,0,49,,,
,0,78,0.36125558614730835,0.36100074648857117,0.36100074648857117
0.29457080364227295,1,99,,,
0.3166997730731964,1,149,,,
,1,157,0.3082291781902313,0.30839523673057556,0.30839523673057556
0.3137371242046356,2,199,,,
,2,236,0.2947433590888977,0.2937331795692444,0.2937331795692444
0.3142038881778717,3,249,,,
0.3019126057624817,3,299,,,
,3,315,0.29607999324798584,0.2957741916179657,0.2957741916179657
0.23948177695274353,4,349,,,
,4,394,0.2829156816005707,0.283629447221756,0.283629447221756
0.27546757459640503,5,399,,,
0.2580917775630951,5,449,,,
,5,473,0.283163845539093,0.2826842963695526,0.2826842963695526
0.32826000452041626,6,499,,,
0.2599586844444275,6,549,,,
,6,552,0.27597251534461975,0.2762612998485565,0.2762612998485565
0.2926885783672333,7,599,,,
,7,631,0.28157323598861694,0.28244662284851074,0.28244662284851074
0.2577168047428131,8,649,,,
0.25812476873397827,8,699,,,
,8,710,0.27436891198158264,0.2749643623828888,0.2749643623828888
0.288240522146225,9,749,,,
,9,789,0.2687053978443146,0.26936566829681396,0.26936566829681396
0.30052730441093445,10,799,,,
0.2664903402328491,10,849,,,
,10,868,0.2720198333263397,0.2718181312084198,0.2718181312084198
0.26411181688308716,11,899,,,
,11,947,0.26937419176101685,0.26997318863868713,0.26997318863868713
0.2735850214958191,12,949,,,
0.26070690155029297,12,999,,,
,12,1026,0.27131056785583496,0.27087804675102234,0.27087804675102234
0.29404062032699585,13,1049,,,
0.2788027226924896,13,1099,,,
,13,1105,0.26457658410072327,0.2642441391944885,0.2642441391944885
0.25960758328437805,14,1149,,,
,14,1184,0.2603422999382019,0.26121455430984497,0.26121455430984497
0.2851813733577728,15,1199,,,
0.2644392251968384,15,1249,,,
,15,1263,0.2650139331817627,0.26488783955574036,0.26488783955574036
0.2754147946834564,16,1299,,,
,16,1342,0.2614002227783203,0.2607629895210266,0.2607629895210266
0.2577982544898987,17,1349,,,
0.26279371976852417,17,1399,,,
,17,1421,0.2650115191936493,0.266430139541626,0.266430139541626
0.2805631458759308,18,1449,,,
0.2833666205406189,18,1499,,,
,18,1500,0.2622179090976715,0.261494517326355,0.261494517326355
0.24805258214473724,19,1549,,,
,19,1579,0.26283296942710876,0.26277121901512146,0.26277121901512146
0.2573576867580414,20,1599,,,
0.2857907712459564,20,1649,,,
,20,1658,0.26309412717819214,0.2627657949924469,0.2627657949924469
0.2542005181312561,21,1699,,,
,21,1737,0.2649531364440918,0.2662854790687561,0.2662854790687561
0.23442256450653076,22,1749,,,
0.2577739655971527,22,1799,,,
,22,1816,0.2622184455394745,0.2625797688961029,0.2625797688961029
0.2518818974494934,23,1849,,,
,23,1895,0.2613448202610016,0.2614006996154785,0.2614006996154785
0.2688259482383728,24,1899,,,
0.26844173669815063,24,1949,,,
,24,1974,0.2640141248703003,0.2641523778438568,0.2641523778438568
0.26994338631629944,25,1999,,,
0.27172765135765076,25,2049,,,
,25,2053,0.2637154459953308,0.26644110679626465,0.26644110679626465
0.2795889377593994,26,2099,,,
,26,2132,0.25989413261413574,0.259269654750824,0.259269654750824
0.2848893105983734,27,2149,,,
0.2930387854576111,27,2199,,,
,27,2211,0.26172733306884766,0.26208770275115967,0.26208770275115967
0.2770804166793823,28,2249,,,
,28,2290,0.26351556181907654,0.2638024389743805,0.2638024389743805
0.2632952332496643,29,2299,,,
0.270803838968277,29,2349,,,
,29,2369,0.2631250321865082,0.2628079056739807,0.2628079056739807
