elbo_loss_step,epoch,step,elbo_loss_epoch,train_loss,train_elbo_loss
0.4856680929660797,0,49,,,
,0,78,0.5526111125946045,0.5515510439872742,0.5515510439872742
0.35271576046943665,1,99,,,
0.3084312677383423,1,149,,,
,1,157,0.3533478379249573,0.3529764413833618,0.3529764413833618
0.2914305627346039,2,199,,,
,2,236,0.2842262387275696,0.2838484048843384,0.2838484048843384
0.24673300981521606,3,249,,,
0.22968122363090515,3,299,,,
,3,315,0.2530851364135742,0.2534140348434448,0.2534140348434448
0.22659258544445038,4,349,,,
,4,394,0.22906248271465302,0.22837646305561066,0.22837646305561066
0.21126121282577515,5,399,,,
0.2077472060918808,5,449,,,
,5,473,0.21366575360298157,0.213626891374588,0.213626891374588
0.221329927444458,6,499,,,
0.19385185837745667,6,549,,,
,6,552,0.1999206840991974,0.1998050957918167,0.1998050957918167
0.18546277284622192,7,599,,,
,7,631,0.19605395197868347,0.19558215141296387,0.19558215141296387
0.20228245854377747,8,649,,,
0.1964469999074936,8,699,,,
,8,710,0.18748144805431366,0.18724264204502106,0.18724264204502106
0.19250386953353882,9,749,,,
,9,789,0.18350930511951447,0.18335503339767456,0.18335503339767456
0.167314812541008,10,799,,,
0.16058900952339172,10,849,,,
,10,868,0.17746669054031372,0.17759272456169128,0.17759272456169128
0.1919146329164505,11,899,,,
,11,947,0.17589221894741058,0.17674623429775238,0.17674623429775238
0.17950062453746796,12,949,,,
0.16721412539482117,12,999,,,
,12,1026,0.17346666753292084,0.17316634953022003,0.17316634953022003
0.15939638018608093,13,1049,,,
0.18896938860416412,13,1099,,,
,13,1105,0.1670767366886139,0.1671658307313919,0.1671658307313919
0.17369434237480164,14,1149,,,
,14,1184,0.16672435402870178,0.16717630624771118,0.16717630624771118
0.15473048388957977,15,1199,,,
0.18150323629379272,15,1249,,,
,15,1263,0.16215290129184723,0.1620519906282425,0.1620519906282425
0.17144875228405,16,1299,,,
,16,1342,0.1579381674528122,0.15823768079280853,0.15823768079280853
0.1572137326002121,17,1349,,,
0.16391192376613617,17,1399,,,
,17,1421,0.16019967198371887,0.15976057946681976,0.15976057946681976
0.1428532600402832,18,1449,,,
0.1516447514295578,18,1499,,,
,18,1500,0.15642663836479187,0.15622220933437347,0.15622220933437347
0.15643183887004852,19,1549,,,
,19,1579,0.15290367603302002,0.15263496339321136,0.15263496339321136
0.13853321969509125,20,1599,,,
0.14534063637256622,20,1649,,,
,20,1658,0.15015611052513123,0.14977045357227325,0.14977045357227325
0.13461743295192719,21,1699,,,
,21,1737,0.1487651914358139,0.14926615357398987,0.14926615357398987
0.1541597992181778,22,1749,,,
0.16870751976966858,22,1799,,,
,22,1816,0.14683349430561066,0.14657101035118103,0.14657101035118103
0.15967288613319397,23,1849,,,
,23,1895,0.14427092671394348,0.14396800100803375,0.14396800100803375
0.14696595072746277,24,1899,,,
0.13636472821235657,24,1949,,,
,24,1974,0.1441659927368164,0.1438211351633072,0.1438211351633072
0.16623857617378235,25,1999,,,
0.13179591298103333,25,2049,,,
,25,2053,0.14061832427978516,0.14023762941360474,0.14023762941360474
0.1526726484298706,26,2099,,,
,26,2132,0.14134274423122406,0.14128892123699188,0.14128892123699188
0.12301706522703171,27,2149,,,
0.13858620822429657,27,2199,,,
,27,2211,0.1400449424982071,0.1400209218263626,0.1400209218263626
0.13451388478279114,28,2249,,,
,28,2290,0.13940736651420593,0.13946837186813354,0.13946837186813354
0.13620182871818542,29,2299,,,
0.14508405327796936,29,2349,,,
,29,2369,0.13646045327186584,0.13625745475292206,0.13625745475292206
0.12464835494756699,30,2399,,,
,30,2448,0.13672277331352234,0.1366495043039322,0.1366495043039322
0.13000696897506714,31,2449,,,
0.12934541702270508,31,2499,,,
,31,2527,0.13520731031894684,0.13482855260372162,0.13482855260372162
0.14740362763404846,32,2549,,,
0.14583274722099304,32,2599,,,
,32,2606,0.13462328910827637,0.1346672922372818,0.1346672922372818
0.128594771027565,33,2649,,,
,33,2685,0.1309477686882019,0.13080067932605743,0.13080067932605743
0.1448167860507965,34,2699,,,
0.12508831918239594,34,2749,,,
,34,2764,0.13064917922019958,0.13081280887126923,0.13081280887126923
0.12371623516082764,35,2799,,,
,35,2843,0.12916865944862366,0.12890248000621796,0.12890248000621796
0.13410253822803497,36,2849,,,
0.1303316354751587,36,2899,,,
,36,2922,0.12753768265247345,0.12772713601589203,0.12772713601589203
0.12798695266246796,37,2949,,,
0.12263945490121841,37,2999,,,
,37,3001,0.12755955755710602,0.12716256082057953,0.12716256082057953
0.1117168664932251,38,3049,,,
,38,3080,0.12725578248500824,0.12736356258392334,0.12736356258392334
0.12296516448259354,39,3099,,,
0.13231836259365082,39,3149,,,
,39,3159,0.12512581050395966,0.12492828071117401,0.12492828071117401
0.1303570717573166,40,3199,,,
,40,3238,0.12471088767051697,0.12471955269575119,0.12471955269575119
0.11900252848863602,41,3249,,,
