elbo_loss_step,epoch,step,elbo_loss_epoch,train_loss,train_elbo_loss
0.2796083688735962,0,49,,,
,0,78,0.2974642515182495,0.29666081070899963,0.29666081070899963
0.24870111048221588,1,99,,,
0.23468102514743805,1,149,,,
,1,157,0.2347971647977829,0.2344593107700348,0.2344593107700348
0.2730334997177124,2,199,,,
,2,236,0.23544065654277802,0.23466059565544128,0.23466059565544128
0.22067202627658844,3,249,,,
0.21302586793899536,3,299,,,
,3,315,0.2215908020734787,0.2223280519247055,0.2223280519247055
0.22184313833713531,4,349,,,
,4,394,0.2131868600845337,0.21267680823802948,0.21267680823802948
0.18063317239284515,5,399,,,
0.21313436329364777,5,449,,,
,5,473,0.20638705790042877,0.2062850296497345,0.2062850296497345
0.23599500954151154,6,499,,,
0.19040000438690186,6,549,,,
,6,552,0.20744740962982178,0.20665128529071808,0.20665128529071808
0.2018238753080368,7,599,,,
,7,631,0.20550337433815002,0.20474490523338318,0.20474490523338318
0.1862412840127945,8,649,,,
0.19142946600914001,8,699,,,
,8,710,0.1973792016506195,0.19907411932945251,0.19907411932945251
0.18053564429283142,9,749,,,
,9,789,0.20329754054546356,0.20298023521900177,0.20298023521900177
0.1707642674446106,10,799,,,
0.2012871950864792,10,849,,,
,10,868,0.1954742968082428,0.19695521891117096,0.19695521891117096
0.19280320405960083,11,899,,,
,11,947,0.19153721630573273,0.19134660065174103,0.19134660065174103
0.17578460276126862,12,949,,,
0.19805388152599335,12,999,,,
,12,1026,0.19176648557186127,0.19244422018527985,0.19244422018527985
0.19374136626720428,13,1049,,,
0.19680842757225037,13,1099,,,
,13,1105,0.1925121694803238,0.1919717937707901,0.1919717937707901
0.19056329131126404,14,1149,,,
,14,1184,0.19197498261928558,0.19161659479141235,0.19161659479141235
0.16045473515987396,15,1199,,,
0.19628269970417023,15,1249,,,
,15,1263,0.19093453884124756,0.19102144241333008,0.19102144241333008
0.17218081653118134,16,1299,,,
,16,1342,0.18755753338336945,0.1879155933856964,0.1879155933856964
0.17413660883903503,17,1349,,,
0.2302282452583313,17,1399,,,
,17,1421,0.18885263800621033,0.1889684945344925,0.1889684945344925
0.2237812578678131,18,1449,,,
0.14628897607326508,18,1499,,,
,18,1500,0.18328073620796204,0.1827959567308426,0.1827959567308426
0.1835031658411026,19,1549,,,
,19,1579,0.18701961636543274,0.18681836128234863,0.18681836128234863
0.1829119175672531,20,1599,,,
0.17769257724285126,20,1649,,,
,20,1658,0.18938623368740082,0.18978260457515717,0.18978260457515717
0.1587885618209839,21,1699,,,
,21,1737,0.18747207522392273,0.1874120831489563,0.1874120831489563
0.1959272027015686,22,1749,,,
0.20199859142303467,22,1799,,,
,22,1816,0.18396861851215363,0.1831708550453186,0.1831708550453186
0.1815379559993744,23,1849,,,
,23,1895,0.18800795078277588,0.18847766518592834,0.18847766518592834
0.20358699560165405,24,1899,,,
0.16062133014202118,24,1949,,,
,24,1974,0.18254585564136505,0.18336889147758484,0.18336889147758484
0.1857883185148239,25,1999,,,
0.2063097357749939,25,2049,,,
,25,2053,0.18445691466331482,0.1847427934408188,0.1847427934408188
0.16131500899791718,26,2099,,,
,26,2132,0.1796160638332367,0.18021909892559052,0.18021909892559052
0.1950780302286148,27,2149,,,
0.172297865152359,27,2199,,,
,27,2211,0.1833234429359436,0.1832641214132309,0.1832641214132309
0.189036563038826,28,2249,,,
,28,2290,0.18168458342552185,0.18210600316524506,0.18210600316524506
0.18748193979263306,29,2299,,,
0.16695012152194977,29,2349,,,
,29,2369,0.18316252529621124,0.18240006268024445,0.18240006268024445
0.18327513337135315,30,2399,,,
,30,2448,0.18457795679569244,0.18538598716259003,0.18538598716259003
0.19487610459327698,31,2449,,,
0.15502463281154633,31,2499,,,
,31,2527,0.18311017751693726,0.18313941359519958,0.18313941359519958
0.1760634332895279,32,2549,,,
0.2020806074142456,32,2599,,,
,32,2606,0.18326640129089355,0.18280045688152313,0.18280045688152313
0.1629258245229721,33,2649,,,
,33,2685,0.17972703278064728,0.17936544120311737,0.17936544120311737
0.19196346402168274,34,2699,,,
0.20543521642684937,34,2749,,,
,34,2764,0.18610107898712158,0.18581312894821167,0.18581312894821167
0.2149095982313156,35,2799,,,
,35,2843,0.18047088384628296,0.1809448003768921,0.1809448003768921
0.1558280885219574,36,2849,,,
0.19302959740161896,36,2899,,,
,36,2922,0.18146024644374847,0.18150918185710907,0.18150918185710907
0.16831080615520477,37,2949,,,
0.18456952273845673,37,2999,,,
,37,3001,0.18230068683624268,0.18231168389320374,0.18231168389320374
0.17705334722995758,38,3049,,,
,38,3080,0.18355247378349304,0.18288461863994598,0.18288461863994598
0.1657179296016693,39,3099,,,
0.20288072526454926,39,3149,,,
,39,3159,0.1835382580757141,0.18291990458965302,0.18291990458965302
0.17524248361587524,40,3199,,,
,40,3238,0.1798127144575119,0.17994365096092224,0.17994365096092224
0.1999157965183258,41,3249,,,
0.19495324790477753,41,3299,,,
,41,3317,0.1848849058151245,0.1856849193572998,0.1856849193572998
0.1779830902814865,42,3349,,,
,42,3396,0.17899474501609802,0.17852725088596344,0.17852725088596344
0.17319776117801666,43,3399,,,
0.17510950565338135,43,3449,,,
,43,3475,0.18144601583480835,0.1810581535100937,0.1810581535100937
0.1903948187828064,44,3499,,,
0.17904582619667053,44,3549,,,
,44,3554,0.1816166788339615,0.18189111351966858,0.18189111351966858
0.15493503212928772,45,3599,,,
,45,3633,0.18096360564231873,0.1801047921180725,0.1801047921180725
0.16181005537509918,46,3649,,,
0.16686715185642242,46,3699,,,
,46,3712,0.17985449731349945,0.18030649423599243,0.18030649423599243
0.13698741793632507,47,3749,,,
,47,3791,0.17887254059314728,0.17867858707904816,0.17867858707904816
0.2020261287689209,48,3799,,,
0.19164703786373138,48,3849,,,
,48,3870,0.18230736255645752,0.18336698412895203,0.18336698412895203
0.1862928420305252,49,3899,,,
0.18101271986961365,49,3949,,,
,49,3949,0.18263638019561768,0.1826183944940567,0.1826183944940567
0.15210041403770447,50,3999,,,
,50,4028,0.18115346133708954,0.1804942637681961,0.1804942637681961
0.1987685263156891,51,4049,,,
0.18348869681358337,51,4099,,,
,51,4107,0.17941056191921234,0.17961934208869934,0.17961934208869934
0.20733273029327393,52,4149,,,
,52,4186,0.18068741261959076,0.180734321475029,0.180734321475029
0.16732257604599,53,4199,,,
0.19413940608501434,53,4249,,,
,53,4265,0.17887140810489655,0.17898844182491302,0.17898844182491302
0.20573292672634125,54,4299,,,
,54,4344,0.17930559813976288,0.17882829904556274,0.17882829904556274
0.18190105259418488,55,4349,,,
0.18268640339374542,55,4399,,,
,55,4423,0.17708826065063477,0.1771998554468155,0.1771998554468155
0.16514763236045837,56,4449,,,
0.19231775403022766,56,4499,,,
,56,4502,0.17900913953781128,0.17925913631916046,0.17925913631916046
0.17380023002624512,57,4549,,,
,57,4581,0.18074998259544373,0.17998714745044708,0.17998714745044708
0.17390957474708557,58,4599,,,
0.17079949378967285,58,4649,,,
,58,4660,0.17987821996212006,0.18018877506256104,0.18018877506256104
0.1677055060863495,59,4699,,,
,59,4739,0.18108895421028137,0.18109773099422455,0.18109773099422455
0.20791752636432648,60,4749,,,
0.2084278166294098,60,4799,,,
,60,4818,0.17774811387062073,0.17819848656654358,0.17819848656654358
0.16133126616477966,61,4849,,,
,61,4897,0.17723065614700317,0.17752622067928314,0.17752622067928314
0.20777010917663574,62,4899,,,
0.15156635642051697,62,4949,,,
,62,4976,0.17518773674964905,0.17446227371692657,0.17446227371692657
0.16374292969703674,63,4999,,,
0.16286398470401764,63,5049,,,
,63,5055,0.1758095622062683,0.17562010884284973,0.17562010884284973
0.15762342512607574,64,5099,,,
,64,5134,0.18032486736774445,0.18044312298297882,0.18044312298297882
0.1727357655763626,65,5149,,,
0.17704319953918457,65,5199,,,
,65,5213,0.17920151352882385,0.18000218272209167,0.18000218272209167
0.1922464221715927,66,5249,,,
,66,5292,0.17611682415008545,0.17551986873149872,0.17551986873149872
0.17566414177417755,67,5299,,,
0.1912255436182022,67,5349,,,
,67,5371,0.1763281524181366,0.17698024213314056,0.17698024213314056
0.20033185184001923,68,5399,,,
0.19392699003219604,68,5449,,,
,68,5450,0.18110279738903046,0.18189309537410736,0.18189309537410736
0.15884582698345184,69,5499,,,
,69,5529,0.17789201438426971,0.17807601392269135,0.17807601392269135
0.15589316189289093,70,5549,,,
0.18290911614894867,70,5599,,,
,70,5608,0.17911852896213531,0.17937612533569336,0.17937612533569336
0.16007299721240997,71,5649,,,
,71,5687,0.17662368714809418,0.17648479342460632,0.17648479342460632
0.19030334055423737,72,5699,,,
0.17858624458312988,72,5749,,,
,72,5766,0.17836110293865204,0.17859916388988495,0.17859916388988495
0.16166499257087708,73,5799,,,
,73,5845,0.17343716323375702,0.17285038530826569,0.17285038530826569
0.17370672523975372,74,5849,,,
0.18162383139133453,74,5899,,,
,74,5924,0.1746957153081894,0.17429500818252563,0.17429500818252563
0.14719972014427185,75,5949,,,
0.19316531717777252,75,5999,,,
,75,6003,0.17734605073928833,0.17688706517219543,0.17688706517219543
0.1540430784225464,76,6049,,,
,76,6082,0.17780713737010956,0.17810527980327606,0.17810527980327606
0.1573074609041214,77,6099,,,
0.1637689620256424,77,6149,,,
,77,6161,0.17463000118732452,0.17436867952346802,0.17436867952346802
0.18051068484783173,78,6199,,,
,78,6240,0.18031910061836243,0.18131650984287262,0.18131650984287262
0.18263836205005646,79,6249,,,
0.1729322075843811,79,6299,,,
,79,6319,0.17445158958435059,0.17418774962425232,0.17418774962425232
0.17902053892612457,80,6349,,,
,80,6398,0.17834433913230896,0.1782211810350418,0.1782211810350418
0.17629137635231018,81,6399,,,
0.17747807502746582,81,6449,,,
,81,6477,0.17826130986213684,0.17740210890769958,0.17740210890769958
0.192323699593544,82,6499,,,
0.17202772200107574,82,6549,,,
,82,6556,0.17977012693881989,0.17968256771564484,0.17968256771564484
0.15815459191799164,83,6599,,,
,83,6635,0.1755140870809555,0.17577971518039703,0.17577971518039703
0.16689981520175934,84,6649,,,
0.193135604262352,84,6699,,,
,84,6714,0.18117384612560272,0.18164771795272827,0.18164771795272827
0.18898119032382965,85,6749,,,
,85,6793,0.17848613858222961,0.177922785282135,0.177922785282135
0.18592174351215363,86,6799,,,
0.1964828073978424,86,6849,,,
,86,6872,0.17451182007789612,0.17461659014225006,0.17461659014225006
0.19788441061973572,87,6899,,,
0.2201194316148758,87,6949,,,
,87,6951,0.17999768257141113,0.17971965670585632,0.17971965670585632
0.15659472346305847,88,6999,,,
,88,7030,0.17499956488609314,0.1746332049369812,0.1746332049369812
0.16493476927280426,89,7049,,,
0.1498483121395111,89,7099,,,
,89,7109,0.17812034487724304,0.17837925255298615,0.17837925255298615
0.1594984084367752,90,7149,,,
,90,7188,0.17915469408035278,0.17904087901115417,0.17904087901115417
0.19413097202777863,91,7199,,,
0.17997154593467712,91,7249,,,
,91,7267,0.1767808049917221,0.17795430123806,0.17795430123806
0.1734377145767212,92,7299,,,
,92,7346,0.1731615513563156,0.17240110039710999,0.17240110039710999
0.1588650494813919,93,7349,,,
0.17440006136894226,93,7399,,,
,93,7425,0.1762557178735733,0.17629890143871307,0.17629890143871307
0.2044311761856079,94,7449,,,
0.16557392477989197,94,7499,,,
,94,7504,0.1726868897676468,0.17261841893196106,0.17261841893196106
0.1810200959444046,95,7549,,,
,95,7583,0.1778274029493332,0.17819912731647491,0.17819912731647491
0.15291501581668854,96,7599,,,
0.16124774515628815,96,7649,,,
,96,7662,0.17788030207157135,0.17813405394554138,0.17813405394554138
0.18085741996765137,97,7699,,,
,97,7741,0.17619158327579498,0.1761275976896286,0.1761275976896286
0.16274945437908173,98,7749,,,
0.177370086312294,98,7799,,,
,98,7820,0.180038183927536,0.17963606119155884,0.17963606119155884
0.1721520572900772,99,7849,,,
0.11776838451623917,99,7899,,,
,99,7899,0.1737326830625534,0.17311282455921173,0.17311282455921173
0.15974114835262299,100,7949,,,
,100,7978,0.17429417371749878,0.17418257892131805,0.17418257892131805
0.18407152593135834,101,7999,,,
0.2035677582025528,101,8049,,,
,101,8057,0.17868803441524506,0.1780748814344406,0.1780748814344406
0.18180038034915924,102,8099,,,
,102,8136,0.17678330838680267,0.1765224188566208,0.1765224188566208
0.17145365476608276,103,8149,,,
0.16302697360515594,103,8199,,,
,103,8215,0.17356336116790771,0.17288526892662048,0.17288526892662048
0.18976379930973053,104,8249,,,
,104,8294,0.17492303252220154,0.17486828565597534,0.17486828565597534
0.16594168543815613,105,8299,,,
0.1837630718946457,105,8349,,,
,105,8373,0.17876625061035156,0.1785125583410263,0.1785125583410263
0.1949911266565323,106,8399,,,
0.16425448656082153,106,8449,,,
,106,8452,0.17867718636989594,0.17905381321907043,0.17905381321907043
0.17120994627475739,107,8499,,,
,107,8531,0.1769421100616455,0.17752957344055176,0.17752957344055176
0.20508401095867157,108,8549,,,
0.15960611402988434,108,8599,,,
,108,8610,0.17934000492095947,0.18020236492156982,0.18020236492156982
0.18076857924461365,109,8649,,,
,109,8689,0.1781955063343048,0.17804481089115143,0.17804481089115143
0.15798744559288025,110,8699,,,
0.18629060685634613,110,8749,,,
,110,8768,0.1784144937992096,0.17859786748886108,0.17859786748886108
0.15583662688732147,111,8799,,,
,111,8847,0.17598704993724823,0.17563565075397491,0.17563565075397491
0.1677616983652115,112,8849,,,
0.15643730759620667,112,8899,,,
,112,8926,0.17572322487831116,0.17635630071163177,0.17635630071163177
0.14939439296722412,113,8949,,,
0.150547593832016,113,8999,,,
,113,9005,0.17692148685455322,0.1771622896194458,0.1771622896194458
0.15853163599967957,114,9049,,,
,114,9084,0.17234474420547485,0.17245765030384064,0.17245765030384064
0.16536292433738708,115,9099,,,
0.19811159372329712,115,9149,,,
,115,9163,0.17602066695690155,0.17546586692333221,0.17546586692333221
0.19344404339790344,116,9199,,,
,116,9242,0.17791210114955902,0.17790977656841278,0.17790977656841278
0.19894447922706604,117,9249,,,
0.19852903485298157,117,9299,,,
,117,9321,0.1765260547399521,0.17647109925746918,0.17647109925746918
0.17578178644180298,118,9349,,,
0.19131217896938324,118,9399,,,
,118,9400,0.1794196367263794,0.17935676872730255,0.17935676872730255
0.1647852659225464,119,9449,,,
,119,9479,0.1761081963777542,0.1755748987197876,0.1755748987197876
0.20441828668117523,120,9499,,,
0.1975821852684021,120,9549,,,
