elbo_loss_epoch,train_loss,train_elbo_loss,epoch,step,elbo_loss_step
0.295489639043808,0.29126355051994324,0.29126355051994324,0,39,
,,,1,49,0.21274027228355408
0.18471743166446686,0.1833963245153427,0.1833963245153427,1,79,
,,,2,99,0.14836658537387848
0.17121522128582,0.17296276986598969,0.17296276986598969,2,119,
,,,3,149,0.1978309601545334
0.1646759808063507,0.16743379831314087,0.16743379831314087,3,159,
,,,4,199,0.24764415621757507
0.17215795814990997,0.1739271730184555,0.1739271730184555,4,199,
0.16868898272514343,0.16569098830223083,0.16569098830223083,5,239,
,,,6,249,0.14597442746162415
0.15893615782260895,0.15653157234191895,0.15653157234191895,6,279,
,,,7,299,0.14052049815654755
0.15294663608074188,0.15562039613723755,0.15562039613723755,7,319,
,,,8,349,0.13628216087818146
0.15492218732833862,0.15575380623340607,0.15575380623340607,8,359,
,,,9,399,0.044622693210840225
0.15158826112747192,0.1490812599658966,0.1490812599658966,9,399,
0.1445668488740921,0.1426393836736679,0.1426393836736679,10,439,
,,,11,449,0.16037197411060333
0.14931164681911469,0.15024001896381378,0.15024001896381378,11,479,
,,,12,499,0.13777346909046173
0.1427479088306427,0.14243276417255402,0.14243276417255402,12,519,
,,,13,549,0.13414427638053894
0.14807891845703125,0.14645549654960632,0.14645549654960632,13,559,
,,,14,599,0.18980644643306732
0.14712530374526978,0.14812564849853516,0.14812564849853516,14,599,
0.14135123789310455,0.1420891433954239,0.1420891433954239,15,639,
,,,16,649,0.14380058646202087
0.13975803554058075,0.13931767642498016,0.13931767642498016,16,679,
,,,17,699,0.12073150277137756
0.14777566492557526,0.14609645307064056,0.14609645307064056,17,719,
,,,18,749,0.15150731801986694
0.1417260766029358,0.1401008814573288,0.1401008814573288,18,759,
,,,19,799,0.07843486219644547
0.14274084568023682,0.1412336677312851,0.1412336677312851,19,799,
0.14020119607448578,0.139045849442482,0.139045849442482,20,839,
,,,21,849,0.1819043904542923
0.13792681694030762,0.13847896456718445,0.13847896456718445,21,879,
,,,22,899,0.12002640962600708
0.13766591250896454,0.13746456801891327,0.13746456801891327,22,919,
,,,23,949,0.15720656514167786
0.14956539869308472,0.14840096235275269,0.14840096235275269,23,959,
,,,24,999,0.09502929449081421
0.13927240669727325,0.1382354497909546,0.1382354497909546,24,999,
0.14052695035934448,0.1390436887741089,0.1390436887741089,25,1039,
,,,26,1049,0.13868236541748047
0.13856807351112366,0.14144250750541687,0.14144250750541687,26,1079,
,,,27,1099,0.12576135993003845
0.1453247368335724,0.144815593957901,0.144815593957901,27,1119,
,,,28,1149,0.13512083888053894
0.14232312142848969,0.14220373332500458,0.14220373332500458,28,1159,
,,,29,1199,0.1373157799243927
0.13518230617046356,0.13523231446743011,0.13523231446743011,29,1199,
0.13451038300991058,0.13395506143569946,0.13395506143569946,30,1239,
,,,31,1249,0.12954843044281006
0.13942155241966248,0.13738788664340973,0.13738788664340973,31,1279,
,,,32,1299,0.13587898015975952
0.13851843774318695,0.13776420056819916,0.13776420056819916,32,1319,
,,,33,1349,0.1490553915500641
0.140170156955719,0.1407843977212906,0.1407843977212906,33,1359,
,,,34,1399,0.0905742198228836
0.13804122805595398,0.1369287222623825,0.1369287222623825,34,1399,
0.1430986374616623,0.14568661153316498,0.14568661153316498,35,1439,
